Age,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,year,PER,TS%,WS,WS/48,BPM,VORP,Player,Player-additional,Pos,PIS
26.0,56.0,24.4,3.6,9.3,0.392,2.0,5.5,0.359,1.7,3.8,0.439,1.1,1.3,0.811,0.5,1.9,2.4,4.6,1.3,0.3,1.5,1.6,10.3,2025.0,13.4,0.523,1.2,0.043,-1.4,0.2,Jose Alvarado,alvarjo01,Meneur,-0.18
21.0,64.0,12.3,2.4,5.1,0.465,0.3,1.4,0.236,2.1,3.8,0.55,0.7,0.9,0.75,0.3,0.8,1.1,1.1,0.5,0.2,0.9,0.9,5.8,2023.0,11.5,0.523,0.0,-0.001,-4.3,-0.5,Josh Christopher,chrisjo01,Arrière,-0.67
23.0,14.0,4.9,0.8,2.2,0.355,0.1,0.8,0.182,0.6,1.4,0.45,0.3,0.4,0.667,0.0,0.6,0.6,0.6,0.4,0.2,0.4,0.1,2.0,2025.0,9.4,0.416,-0.1,-0.073,-7.9,-0.1,Josh Christopher,chrisjo01,Arrière,-0.9
20.0,76.0,31.1,7.1,14.7,0.482,1.0,3.1,0.325,6.1,11.6,0.524,1.4,1.9,0.731,1.9,5.9,7.9,6.2,0.8,0.4,2.8,1.9,16.6,2023.0,17.1,0.533,4.0,0.081,1.2,1.9,Josh Giddey,giddejo01,Ailier fort,0.68
21.0,80.0,25.1,5.0,10.6,0.475,1.0,3.0,0.337,4.0,7.6,0.53,1.3,1.6,0.806,1.4,5.0,6.4,4.8,0.6,0.6,2.1,1.4,12.3,2024.0,16.6,0.547,4.3,0.102,1.5,1.8,Josh Giddey,giddejo01,Arrière,0.7
22.0,70.0,30.2,5.3,11.4,0.465,1.5,4.0,0.378,3.8,7.4,0.512,2.5,3.2,0.781,1.8,6.3,8.1,7.2,1.2,0.6,2.9,1.7,14.6,2025.0,18.1,0.57,5.3,0.121,3.0,2.7,Josh Giddey,giddejo01,Meneur,1.14
22.0,60.0,25.7,3.4,6.4,0.537,1.1,2.8,0.402,2.3,3.6,0.643,1.1,1.6,0.723,0.9,2.1,3.0,1.7,0.7,0.1,1.2,2.6,9.1,2023.0,11.2,0.645,2.6,0.082,-2.4,-0.2,Josh Green,greenjo02,Arrière,-0.37
23.0,57.0,26.4,3.1,6.6,0.479,1.3,3.3,0.385,1.9,3.3,0.572,0.7,1.0,0.684,0.7,2.5,3.2,2.3,0.8,0.2,1.1,1.9,8.2,2024.0,9.9,0.588,2.2,0.071,-2.7,-0.3,Josh Green,greenjo02,Arrière,-0.42
24.0,68.0,27.8,2.6,6.2,0.428,1.4,3.6,0.391,1.2,2.5,0.48,0.7,1.1,0.681,0.8,1.7,2.5,1.6,1.1,0.2,1.0,2.4,7.4,2025.0,7.8,0.559,1.5,0.037,-4.3,-1.1,Josh Green,greenjo02,Arrière,-1.02
27.0,38.0,31.7,3.6500000000000004,6.699999999999999,0.5449999999999999,0.9,2.1500000000000004,0.4115,2.75,4.550000000000001,0.6065,1.75,2.3,0.76,1.9,5.75,7.6,3.75,1.25,0.35,1.5,2.55,9.85,2023.0,14.9,0.6445,3.0,0.135,1.5999999999999999,0.9,Josh Hart,hartjo01,Ailier,0.38
28.0,81.0,33.4,3.6,8.4,0.434,1.0,3.2,0.31,2.7,5.2,0.511,1.1,1.4,0.791,1.6,6.8,8.3,4.1,0.9,0.3,1.5,2.1,9.4,2024.0,11.8,0.522,5.7,0.1,0.0,1.4,Josh Hart,hartjo01,Ailier,0.25
29.0,77.0,37.6,5.2,10.0,0.525,1.1,3.3,0.333,4.2,6.7,0.618,2.1,2.7,0.776,2.1,7.5,9.6,5.9,1.5,0.4,2.1,2.6,13.6,2025.0,16.5,0.611,9.2,0.153,2.8,3.6,Josh Hart,hartjo01,Arrière,1.38
20.0,15.0,6.4,1.2,2.4,0.5,0.1,0.4,0.333,1.1,2.0,0.533,0.5,0.5,1.0,0.3,1.3,1.7,0.3,0.3,0.4,0.2,0.7,3.1,2023.0,17.9,0.582,0.3,0.146,-1.6,0.0,Josh Minott,minotjo01,Ailier,0.37
21.0,32.0,2.8,0.5,1.1,0.472,0.1,0.3,0.4,0.4,0.8,0.5,0.4,0.4,0.857,0.1,0.4,0.5,0.3,0.2,0.2,0.1,0.3,1.6,2024.0,20.4,0.593,0.4,0.222,5.1,0.2,Josh Minott,minotjo01,Ailier,0.81
22.0,46.0,6.0,1.0,2.0,0.489,0.3,0.9,0.326,0.7,1.0,0.638,0.4,0.4,0.895,0.3,0.8,1.0,0.4,0.3,0.3,0.2,0.7,2.6,2025.0,15.5,0.605,0.9,0.153,2.2,0.3,Josh Minott,minotjo01,Ailier,0.31
24.0,72.0,18.8,2.3,5.8,0.391,0.9,2.7,0.335,1.3,3.0,0.442,1.9,2.7,0.724,1.5,2.0,3.5,1.5,0.8,0.5,0.9,1.6,7.3,2023.0,13.3,0.531,2.8,0.101,-0.2,0.6,Josh Okogie,okogijo01,Arrière,0.08
25.0,60.0,16.0,1.4,3.4,0.417,0.5,1.6,0.309,1.0,1.9,0.509,1.3,1.7,0.745,1.2,1.3,2.6,1.1,0.8,0.4,0.6,1.1,4.6,2024.0,12.0,0.552,2.1,0.104,-0.5,0.4,Josh Okogie,okogijo01,Arrière,-0.0
26.0,20.0,16.15,2.35,5.55,0.4395,0.8500000000000001,2.5,0.35050000000000003,1.55,3.05,0.507,1.8,2.4,0.731,1.1,1.75,2.8,0.95,1.3,0.45,0.8,1.2000000000000002,7.45,2025.0,16.3,0.567,0.6499999999999999,0.101,1.75,0.30000000000000004,Josh Okogie,okogijo01,Arrière,0.23
29.0,32.5,23.45,3.45,8.05,0.4275,1.6,4.300000000000001,0.3705,1.9,3.7,0.493,1.0,1.15,0.8225,0.6,2.05,2.5999999999999996,2.45,1.15,0.35,1.25,1.85,9.5,2023.0,11.75,0.553,0.9,0.059,-1.2000000000000002,0.15000000000000002,Josh Richardson,richajo01,Arrière,-0.29
30.0,43.0,25.7,3.6,8.1,0.444,1.5,4.4,0.347,2.0,3.7,0.561,1.2,1.3,0.944,0.4,2.4,2.8,2.4,0.6,0.3,0.8,1.8,9.9,2024.0,11.4,0.573,2.1,0.093,-1.3,0.2,Josh Richardson,richajo01,Arrière,-0.13
31.0,8.0,18.8,1.4,4.8,0.289,0.8,2.8,0.273,0.6,2.0,0.313,0.5,0.5,1.0,0.8,0.8,1.5,1.5,1.0,0.1,1.0,2.1,4.0,2025.0,4.4,0.402,-0.1,-0.021,-6.7,-0.2,Josh Richardson,richajo01,Arrière,-1.17
20.0,4.0,23.3,2.3,6.5,0.346,0.8,3.0,0.25,1.5,3.5,0.429,1.8,2.3,0.778,0.5,2.8,3.3,4.5,0.3,0.5,2.8,2.0,7.0,2023.0,6.1,0.467,-0.1,-0.073,-6.3,-0.1,Joshua Primo,primojo01,Arrière,-1.16
21.0,2.0,5.0,0.5,1.5,0.333,0.0,0.5,0.0,0.5,1.0,0.5,0.0,0.0,,0.5,0.0,0.5,0.0,0.0,0.5,2.0,0.0,1.0,2024.0,-12.8,0.333,-0.1,-0.585,-25.0,-0.1,Joshua Primo,primojo01,Arrière,-3.55
32.0,67.0,32.6,7.3,15.3,0.479,2.4,6.1,0.384,5.0,9.1,0.542,2.3,2.6,0.859,1.2,3.9,5.1,7.4,1.2,0.4,2.9,1.7,19.3,2023.0,19.2,0.586,6.7,0.148,3.1,2.8,Jrue Holiday,holidjr01,Meneur,1.29
33.0,69.0,32.8,4.8,10.0,0.48,2.0,4.7,0.429,2.8,5.3,0.526,0.9,1.0,0.833,1.2,4.2,5.4,4.8,0.9,0.8,1.8,1.6,12.5,2024.0,14.4,0.597,6.3,0.133,2.1,2.4,Jrue Holiday,holidjr01,Meneur,0.79
34.0,62.0,30.6,4.1,9.2,0.443,1.7,4.9,0.353,2.4,4.3,0.547,1.1,1.2,0.909,1.2,3.0,4.3,3.9,1.1,0.4,1.2,1.6,11.1,2025.0,13.5,0.565,5.1,0.13,0.7,1.3,Jrue Holiday,holidjr01,Meneur,0.4
29.0,26.0,13.7,1.25,2.85,0.4515,0.15000000000000002,0.85,0.187,1.1,2.0,0.565,0.4,0.45,0.8109999999999999,0.55,1.9000000000000001,2.45,1.3,0.3,0.15000000000000002,0.7,1.5,3.05,2023.0,7.2,0.5075000000000001,0.25,0.037,-3.8499999999999996,-0.15000000000000002,Juan Toscano Anderson,toscaju01,Ailier,-0.78
30.0,11.0,4.8,0.3,1.1,0.25,0.1,0.4,0.25,0.2,0.7,0.25,0.0,0.0,,0.4,0.9,1.3,0.4,0.1,0.1,0.2,1.0,0.6,2024.0,2.5,0.292,0.0,-0.024,-9.4,-0.1,Juan Toscano Anderson,toscaju01,Ailier,-1.11
27.0,42.0,14.6,1.1,2.7,0.421,0.4,1.6,0.254,0.7,1.1,0.66,0.2,0.4,0.563,0.6,2.3,2.9,0.6,0.4,0.1,0.4,1.0,2.9,2023.0,7.6,0.504,0.7,0.053,-3.3,-0.2,Juancho Hernangomez,hernaju01,Ailier fort,-0.72
24.0,19.0,7.8,1.5,3.4,0.453,0.6,1.5,0.379,0.9,1.8,0.514,0.3,0.5,0.556,0.5,0.8,1.4,0.8,0.2,0.1,0.4,0.7,3.9,2024.0,12.7,0.544,0.1,0.026,-3.0,0.0,Jules Bernard,bernaju01,Arrière,-0.26
21.0,8.5,12.2,1.95,4.75,0.2305,1.1,2.95,0.2035,0.85,1.8,0.2765,0.45,0.55,0.824,0.35,1.65,2.0,0.35,0.4,0.15,0.35,0.85,5.5,2023.0,5.0,0.3045,0.2,-0.0735,-8.25,-0.05,Julian Champagnie,champju02,Ailier,-1.23
22.0,74.0,19.8,2.2,5.4,0.408,1.4,3.7,0.365,0.9,1.7,0.504,1.0,1.2,0.815,0.6,2.2,2.8,1.4,0.6,0.6,0.8,1.0,6.8,2024.0,10.6,0.57,1.8,0.059,-1.9,0.0,Julian Champagnie,champju02,Ailier,-0.32
23.0,82.0,23.6,3.4,8.1,0.415,2.2,5.9,0.371,1.2,2.3,0.53,1.0,1.1,0.904,0.8,3.1,3.9,1.4,0.7,0.4,0.9,1.4,9.9,2025.0,12.2,0.577,2.5,0.062,-1.3,0.4,Julian Champagnie,champju02,Ailier,-0.16
20.0,40.0,8.1,0.8,1.9,0.416,0.3,1.0,0.316,0.5,1.0,0.513,0.3,0.5,0.684,0.3,0.6,0.9,0.3,0.2,0.2,0.3,1.0,2.2,2024.0,7.0,0.521,0.2,0.031,-5.3,-0.3,Julian Phillips,phillju01,Ailier,-0.72
21.0,79.0,14.2,1.6,3.6,0.446,0.6,1.9,0.327,1.0,1.7,0.582,0.8,1.0,0.789,0.8,1.3,2.1,0.5,0.5,0.3,0.3,1.4,4.6,2025.0,10.2,0.571,1.9,0.08,-3.0,-0.3,Julian Phillips,phillju01,Ailier,-0.47
21.0,50.0,10.9,1.6,4.4,0.369,0.8,2.8,0.297,0.8,1.7,0.488,0.4,0.6,0.71,0.1,1.1,1.2,0.9,0.3,0.1,0.5,1.1,4.5,2024.0,8.2,0.482,0.2,0.015,-6.0,-0.6,Julian Strawther,strawju01,Ailier,-0.76
22.0,65.0,21.3,3.2,7.5,0.432,1.4,4.1,0.349,1.8,3.3,0.535,1.1,1.4,0.822,0.3,1.9,2.2,1.3,0.6,0.2,0.9,2.3,9.0,2025.0,9.5,0.559,1.3,0.043,-4.5,-0.9,Julian Strawther,strawju01,Arrière,-0.81
28.0,77.0,35.5,8.5,18.6,0.459,2.8,8.3,0.343,5.7,10.3,0.553,5.2,6.9,0.757,1.8,8.1,10.0,4.1,0.6,0.3,2.8,3.0,25.1,2023.0,20.3,0.581,8.1,0.142,3.7,3.9,Julius Randle,randlju01,Ailier fort,1.68
29.0,46.0,35.4,8.6,18.2,0.472,1.7,5.3,0.311,6.9,12.9,0.539,5.1,6.6,0.781,2.2,7.0,9.2,5.0,0.5,0.3,3.5,2.7,24.0,2024.0,18.9,0.569,3.8,0.113,1.9,1.6,Julius Randle,randlju01,Ailier fort,0.83
30.0,69.0,32.3,6.6,13.6,0.485,1.6,4.6,0.344,5.0,9.1,0.555,3.9,4.9,0.806,2.1,5.0,7.1,4.7,0.7,0.2,2.8,2.5,18.7,2025.0,17.5,0.593,6.2,0.134,1.3,1.8,Julius Randle,randlju01,Ailier fort,0.86
21.0,2.5,7.6,1.0,3.5,0.5835,0.25,1.25,0.2,0.75,2.25,0.5715,0.0,0.0,,0.65,1.0,1.65,0.9,0.25,0.0,0.0,0.4,2.25,2023.0,15.2,0.604,0.0,0.09350000000000001,-3.7,-0.05,Justin Champagnie,champju01,Ailier,0.0
22.0,15.0,15.7,2.1,5.2,0.41,0.9,3.0,0.289,1.3,2.2,0.576,0.8,1.0,0.8,1.3,2.3,3.5,1.3,0.7,0.6,0.7,0.9,5.9,2024.0,13.6,0.526,0.3,0.058,-1.8,0.0,Justin Champagnie,champju01,Ailier,-0.12
23.0,62.0,21.6,3.4,6.6,0.511,1.2,3.1,0.383,2.2,3.5,0.624,0.8,1.2,0.685,1.8,3.9,5.7,1.0,1.0,0.6,0.9,1.8,8.8,2025.0,15.7,0.614,2.8,0.1,-0.5,0.5,Justin Champagnie,champju01,Ailier,0.24
21.0,44.0,26.3,3.9,8.6,0.455,1.6,4.3,0.363,2.3,4.3,0.548,0.7,1.0,0.696,1.0,2.3,3.4,1.6,1.0,0.4,1.1,2.2,10.1,2025.0,11.3,0.559,0.9,0.039,-3.7,-0.5,Justin Edwards,edwarju01,Ailier,-0.56
33.0,23.0,15.549999999999999,1.65,4.45,0.3755,1.0,3.1,0.3155,0.6499999999999999,1.35,0.5195,0.15,0.2,0.625,0.15000000000000002,1.2000000000000002,1.3,0.9,0.5,0.45,0.5,1.5,4.45,2023.0,6.75,0.4915,0.1,0.008,-3.9,-0.2,Justin Holiday,holidju01,Ailier,-0.91
34.0,58.0,14.9,1.5,3.3,0.454,0.9,2.3,0.404,0.6,1.0,0.569,0.1,0.1,0.75,0.2,1.1,1.2,1.2,0.6,0.2,0.2,1.2,4.0,2024.0,9.7,0.598,1.8,0.101,-1.6,0.1,Justin Holiday,holidju01,Arrière,-0.25
27.0,23.0,4.7,0.3,1.2,0.259,0.2,0.9,0.25,0.1,0.3,0.286,0.0,0.1,0.5,0.1,0.7,0.7,0.4,0.2,0.2,0.1,0.3,0.9,2023.0,6.3,0.359,0.1,0.025,-2.6,0.0,Justin Jackson,jacksju01,Ailier,-0.83
28.0,2.0,0.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.0,0.0,,0.0,0.031,-7.5,0.0,Justin Jackson,jacksju01,Ailier,-1.12
23.0,4.0,22.3,1.8,5.8,0.304,0.8,3.0,0.25,1.0,2.8,0.364,0.0,0.3,0.0,0.8,3.0,3.8,1.0,0.5,1.3,1.0,2.3,4.3,2023.0,4.0,0.363,-0.1,-0.067,-9.0,-0.2,Justin Minaya,minayju01,Ailier,-1.33
24.0,34.0,11.2,0.6,2.2,0.297,0.4,1.4,0.245,0.3,0.7,0.4,0.1,0.3,0.556,0.9,0.8,1.6,0.6,0.3,0.3,0.3,1.0,1.8,2024.0,5.8,0.391,0.1,0.009,-5.6,-0.3,Justin Minaya,minayju01,Ailier,-0.86
25.0,19.0,5.3,0.4,1.1,0.381,0.1,0.5,0.2,0.3,0.6,0.545,0.0,0.1,0.0,0.3,0.3,0.5,0.4,0.3,0.1,0.3,0.6,0.9,2025.0,5.0,0.411,0.0,-0.007,-5.4,-0.1,Justin Minaya,minayju01,Ailier,-1.05
26.0,29.0,26.8,2.8,6.8,0.409,0.5,1.6,0.311,2.3,5.3,0.438,0.7,1.0,0.714,1.7,3.3,5.0,3.4,1.0,0.4,1.5,3.1,6.8,2023.0,9.3,0.466,0.4,0.022,-2.8,-0.2,Justise Winslow,winslju01,Ailier fort,-0.68
28.0,52.0,26.8,5.0,9.7,0.519,0.8,2.3,0.361,4.2,7.4,0.567,2.4,3.7,0.661,2.2,6.9,9.1,2.9,0.8,0.8,2.3,3.6,13.3,2023.0,17.3,0.589,2.7,0.092,0.1,0.7,Jusuf Nurkic,nurkiju01,Pivot,0.37
29.0,76.0,27.3,4.2,8.3,0.51,0.3,1.2,0.244,3.9,7.1,0.555,2.2,3.4,0.64,2.9,8.1,11.0,4.0,1.1,1.1,2.3,3.3,10.9,2024.0,17.4,0.559,5.8,0.133,1.1,1.6,Jusuf Nurkic,nurkiju01,Pivot,0.77
30.0,25.5,20.9,3.3,6.9,0.47550000000000003,0.65,2.1,0.3025,2.6500000000000004,4.85,0.5475,1.65,2.55,0.6615,1.65,6.15,7.85,2.25,0.8,0.6499999999999999,1.9,2.55,8.899999999999999,2025.0,15.5,0.555,0.75,0.069,-1.1,0.1,Jusuf Nurkic,nurkiju01,Pivot,0.02
22.0,82.0,28.0,5.0,8.8,0.569,0.8,2.6,0.315,4.2,6.1,0.679,1.8,2.7,0.68,1.5,4.0,5.5,1.5,0.5,0.4,1.1,1.8,12.7,2023.0,15.4,0.635,4.9,0.103,-0.7,0.7,Kj Martin,martike04,Ailier,0.27
23.0,30.0,13.9,1.8,3.95,0.47200000000000003,0.3,1.45,0.252,1.5,2.55,0.5905,0.45,0.85,0.519,0.6,1.25,1.85,0.7,0.65,0.35,0.75,1.6,4.35,2024.0,8.45,0.5145,0.55,0.020999999999999998,-5.05,-0.2,Kj Martin,martike04,Ailier,-0.62
24.0,21.5,21.35,2.55,4.75,0.5529999999999999,0.35,1.4,0.28500000000000003,2.25,3.3499999999999996,0.6705000000000001,0.85,1.05,0.7749999999999999,0.7,2.2,2.9,1.15,0.4,0.5,0.55,2.35,6.35,2025.0,10.100000000000001,0.6174999999999999,0.65,0.0655,-3.65,-0.2,Kj Martin,martike04,Ailier fort,-0.49
22.0,36.0,23.4,2.9,8.4,0.346,0.9,3.6,0.254,2.0,4.8,0.415,1.1,1.4,0.82,1.1,1.9,3.0,3.1,0.9,0.2,1.6,1.6,7.8,2025.0,8.3,0.437,-0.4,-0.025,-5.4,-0.7,Kj Simpson,simpskj01,Meneur,-1.03
23.0,35.0,7.1,0.5,1.1,0.421,0.2,0.6,0.333,0.3,0.5,0.529,0.2,0.2,0.875,0.2,0.8,1.0,0.4,0.2,0.2,0.2,1.1,1.3,2023.0,6.2,0.554,0.3,0.057,-3.2,-0.1,Kz Okpala,okpalkz01,Ailier fort,-0.78
22.0,46.0,12.0,1.5,2.6,0.558,0.1,0.4,0.211,1.4,2.2,0.624,0.4,0.6,0.731,0.8,1.9,2.7,0.3,0.4,0.7,0.7,1.4,3.4,2023.0,10.8,0.597,0.7,0.062,-4.0,-0.3,Kai Jones,joneska01,Pivot,-0.48
24.0,20.0,14.55,3.0,3.6999999999999997,0.7789999999999999,0.05,0.2,0.1665,2.95,3.5,0.8109999999999999,0.75,1.05,0.725,1.3,2.8,4.1,0.8500000000000001,0.5,0.65,0.55,1.5499999999999998,6.800000000000001,2025.0,19.65,0.788,1.0499999999999998,0.21050000000000002,2.6999999999999997,0.25,Kai Jones,joneska01,Pivot,0.77
27.0,1.0,7.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.0,-19.9,0.0,-0.1,-0.558,-28.8,-0.1,Kaiser Gates,gateska01,Ailier,-3.97
27.0,29.0,33.0,7.3,14.8,0.495,2.1,5.7,0.366,5.2,9.1,0.576,4.1,4.7,0.874,1.7,6.5,8.1,4.8,0.7,0.6,3.0,3.8,20.8,2023.0,18.8,0.618,2.7,0.133,3.0,1.2,Karl Anthony Towns,townska01,Ailier fort,0.75
28.0,62.0,32.7,7.7,15.3,0.504,2.2,5.3,0.416,5.5,10.1,0.55,4.1,4.7,0.873,1.5,6.8,8.3,3.0,0.7,0.7,2.9,3.3,21.8,2024.0,18.8,0.625,6.3,0.148,2.5,2.3,Karl Anthony Towns,townska01,Ailier fort,1.1
29.0,72.0,35.0,8.9,16.9,0.526,2.0,4.7,0.42,6.9,12.2,0.567,4.7,5.7,0.829,2.9,9.8,12.8,3.1,1.0,0.7,2.7,3.5,24.4,2025.0,23.4,0.63,10.1,0.193,3.6,3.5,Karl Anthony Towns,townska01,Pivot,1.99
23.0,42.0,18.8,3.2,5.6,0.574,0.5,1.6,0.318,2.7,4.0,0.675,0.8,1.0,0.773,1.5,3.5,5.0,1.1,0.5,1.0,1.0,2.5,7.7,2025.0,15.6,0.639,1.6,0.096,-2.0,0.0,Karlo Matkovic,matkoka01,Ailier fort,0.07
31.0,52.0,33.6,8.6,16.8,0.512,2.0,4.8,0.416,6.6,11.9,0.551,4.7,5.4,0.871,1.1,5.4,6.5,3.9,1.4,0.5,1.7,1.6,23.8,2023.0,23.9,0.623,7.1,0.194,6.1,3.5,Kawhi Leonard,leonaka01,Ailier,1.98
32.0,68.0,34.3,9.0,17.1,0.525,2.1,4.9,0.417,6.9,12.1,0.569,3.7,4.2,0.885,1.2,4.9,6.1,3.6,1.6,0.9,1.8,1.4,23.7,2024.0,23.2,0.626,8.9,0.184,5.5,4.4,Kawhi Leonard,leonaka01,Ailier,2.08
33.0,37.0,31.9,8.4,16.8,0.498,2.1,5.1,0.411,6.3,11.7,0.536,2.6,3.3,0.81,0.9,5.0,5.9,3.1,1.6,0.5,1.9,1.5,21.5,2025.0,20.5,0.589,3.5,0.141,3.1,1.5,Kawhi Leonard,leonaka01,Ailier,1.02
25.0,31.0,16.2,2.1,5.2,0.401,0.9,2.6,0.329,1.2,2.6,0.475,0.4,0.4,1.0,0.2,1.4,1.6,2.6,0.9,0.3,1.1,1.3,5.4,2025.0,10.1,0.503,0.4,0.034,-2.3,0.0,Keaton Wallace,wallake01,Meneur,-0.52
22.0,80.0,29.8,4.4,9.8,0.453,2.6,6.3,0.411,1.9,3.5,0.527,0.8,1.0,0.765,1.1,3.5,4.6,1.2,0.8,0.5,0.8,2.0,12.2,2023.0,12.3,0.597,4.3,0.087,-0.6,0.8,Keegan Murray,murrake02,Ailier,0.02
23.0,77.0,33.6,5.8,12.7,0.454,2.4,6.6,0.358,3.4,6.0,0.56,1.3,1.6,0.831,1.4,4.1,5.5,1.7,1.0,0.8,0.8,2.7,15.2,2024.0,13.3,0.569,5.2,0.096,-0.9,0.8,Keegan Murray,murrake02,Ailier,0.18
24.0,76.0,34.3,4.8,10.8,0.444,2.0,5.9,0.343,2.8,4.9,0.566,0.8,0.9,0.833,1.9,4.8,6.7,1.4,0.8,0.9,0.8,2.4,12.4,2025.0,12.0,0.553,4.4,0.082,-1.6,0.2,Keegan Murray,murrake02,Ailier fort,-0.18
24.0,14.0,23.7,3.8,7.8,0.486,1.0,3.1,0.326,2.8,4.7,0.591,1.6,2.1,0.733,0.9,3.3,4.1,0.9,0.7,0.7,0.9,2.1,10.1,2025.0,12.8,0.581,0.4,0.057,-3.5,-0.1,Keion Brooks Jr,brookke02,Ailier,-0.28
27.0,67.0,21.7,3.5,6.9,0.508,0.8,2.1,0.394,2.7,4.8,0.557,1.8,2.2,0.793,1.0,2.7,3.7,1.5,0.7,0.3,0.8,0.9,9.7,2023.0,14.9,0.609,2.7,0.089,-0.6,0.5,Keita Bates Diop,bateske01,Ailier fort,0.13
28.0,26.5,10.100000000000001,1.1,2.45,0.4635,0.3,1.0,0.2565,0.8,1.5,0.5740000000000001,0.55,0.65,0.861,0.45,1.2,1.6,0.6,0.4,0.3,0.2,0.45,3.05,2024.0,12.350000000000001,0.571,0.65,0.1005,-0.5,0.05,Keita Bates Diop,bateske01,Ailier,-0.09
20.0,64.0,22.2,4.0,7.3,0.554,0.5,1.7,0.315,3.5,5.5,0.629,0.7,1.0,0.687,1.8,5.6,7.4,0.9,0.6,1.1,0.9,1.7,9.3,2025.0,17.4,0.603,4.1,0.14,-0.1,0.7,Kel El Ware,wareke01,Pivot,0.54
23.0,63.0,32.7,8.0,17.7,0.452,2.1,6.5,0.329,5.9,11.2,0.523,3.9,5.2,0.749,0.9,4.2,5.0,2.9,0.7,0.2,2.1,2.0,22.0,2023.0,15.3,0.551,1.3,0.03,-1.8,0.1,Keldon Johnson,johnske04,Ailier,-0.13
24.0,69.0,29.5,5.7,12.5,0.454,1.8,5.3,0.346,3.8,7.2,0.533,2.5,3.2,0.792,1.4,4.1,5.5,2.8,0.7,0.3,1.4,2.2,15.7,2024.0,14.2,0.565,3.0,0.071,-1.7,0.2,Keldon Johnson,johnske04,Ailier,0.01
25.0,77.0,23.9,4.8,10.0,0.482,1.1,3.6,0.318,3.7,6.4,0.573,1.9,2.5,0.773,1.5,3.4,4.8,1.6,0.6,0.3,1.0,1.5,12.7,2025.0,15.6,0.572,3.2,0.083,-1.6,0.2,Keldon Johnson,johnske04,Ailier,0.1
31.0,68.0,28.6,4.1,8.2,0.499,1.4,3.5,0.394,2.7,4.7,0.576,2.9,3.4,0.853,1.2,5.0,6.2,3.7,0.9,0.5,2.5,3.4,12.5,2023.0,14.4,0.643,4.3,0.106,0.4,1.2,Kelly Olynyk,olynyke01,Pivot,0.35
32.0,39.0,23.4,3.8,6.85,0.555,0.8,2.1,0.3835,3.0,4.75,0.6315,2.05,2.45,0.833,1.4500000000000002,3.9,5.35,4.5,1.0,0.4,2.05,3.05,10.399999999999999,2024.0,17.35,0.6605000000000001,2.4,0.1305,1.65,0.85,Kelly Olynyk,olynyke01,Pivot,0.56
33.0,22.0,20.7,3.15,6.2,0.5,0.75,1.8,0.4155,2.4,4.4,0.534,1.95,2.55,0.7725,1.45,3.35,4.800000000000001,2.95,0.8,0.44999999999999996,1.8,2.85,8.899999999999999,2025.0,14.850000000000001,0.61,0.8500000000000001,0.0945,-0.6,0.15000000000000002,Kelly Olynyk,olynyke01,Pivot,0.06
27.0,48.0,32.3,7.4,17.1,0.431,2.3,7.1,0.319,5.1,10.0,0.51,3.3,4.3,0.76,1.4,3.8,5.2,1.1,1.4,0.4,1.3,2.9,20.3,2023.0,14.8,0.534,1.7,0.051,-1.1,0.3,Kelly Oubre Jr,oubreke01,Ailier,-0.05
28.0,68.0,30.2,5.7,12.9,0.441,1.5,4.8,0.311,4.2,8.1,0.517,2.6,3.4,0.75,1.4,3.6,5.0,1.5,1.1,0.7,1.3,2.9,15.4,2024.0,13.5,0.535,3.0,0.07,-2.3,-0.1,Kelly Oubre Jr,oubreke01,Ailier,-0.12
29.0,60.0,34.6,5.8,12.4,0.47,1.2,4.0,0.293,4.6,8.3,0.555,2.3,3.1,0.751,1.6,4.5,6.1,1.8,1.5,0.5,1.3,3.0,15.1,2025.0,13.5,0.551,2.6,0.061,-2.3,-0.1,Kelly Oubre Jr,oubreke01,Ailier,-0.21
32.0,9.0,16.0,2.7,6.3,0.421,0.8,3.1,0.25,1.9,3.2,0.586,1.9,2.3,0.81,0.3,1.4,1.8,2.1,0.2,0.2,0.4,1.2,8.0,2023.0,15.0,0.543,0.3,0.098,-0.3,0.1,Kemba Walker,walkeke02,Meneur,0.05
19.0,6.0,6.7,0.7,1.2,0.571,0.0,0.2,0.0,0.7,1.0,0.667,0.2,0.3,0.5,0.3,0.7,1.0,0.5,0.7,0.0,0.3,1.5,1.5,2023.0,9.1,0.571,0.1,0.071,-2.9,0.0,Kendall Brown,brownke03,Arrière,-0.49
20.0,15.0,4.2,0.5,1.0,0.533,0.0,0.1,0.0,0.5,0.9,0.615,0.3,0.5,0.625,0.2,0.1,0.3,0.3,0.0,0.0,0.1,0.6,1.4,2024.0,7.6,0.567,0.1,0.045,-6.8,-0.1,Kendall Brown,brownke03,Arrière,-0.59
